0;00-00009228;00-00015113;SH-RIC003GLD;"Анальная пробка 4,8"" R3 RICH Gold/Purple Sapphire SH-RIC003GLD";"Роскошная анальная металлическая пробка имеет элегантный дизайн, плавные изгибы и эргономичную форму. Имеет удобную форму для анальных игр - гладкую поверхность и ограничительное основаниее для безопасного использования. Игрушку можно нагревать или охлаждать для придания играм более красочных ощущений. Основание пробки украшает великолепный страз, который гарантирует Вашему партнеру Ваш открывающийся вид сзади. Длина - 14 см, макс. диаметр - 2,5 см. Упаковка: картонная коробка. Вес игрушки: 128 гр.";2599,50;;11;Shotsmedia;;8714273073617;;http://www.inspiritcompany.ru/userfiles/shop_cat_images/ric003gld.jpg,http://www.inspiritcompany.ru/userfiles/shop_cat_images/ric003gld_1.jpg,http://www.inspiritcompany.ru/userfiles/shop_cat_images/ric003gld_2.jpg
0;00-00009228;00-00015114;SH-RIC003SIL;"Анальная пробка 4,8"" R3 RICH Silver/Purple Sapphire SH-RIC003SIL";"Роскошная анальная металлическая пробка имеет элегантный дизайн, плавные изгибы и эргономичную форму. Имеет удобную форму для анальных игр - гладкую поверхность и ограничительное основаниее для безопасного использования. Игрушку можно нагревать или охлаждать для придания играм более красочных ощущений. Основание пробки украшает великолепный страз, который гарантирует Вашему партнеру Ваш открывающийся вид сзади. Длина - 14 см, макс. диаметр - 2,5 см. Упаковка: картонная коробка. Вес игрушки: 128 гр.";2599,50;;9;Shotsmedia;;8714273073600;;http://www.inspiritcompany.ru/userfiles/shop_cat_images/ric003sil.jpg,http://www.inspiritcompany.ru/userfiles/shop_cat_images/ric003sil_1.jpg,http://www.inspiritcompany.ru/userfiles/shop_cat_images/ric003sil_2.jpg
0;00-00009228;00-00015115;SH-RIC004GLD;"Анальная пробка 4,8"" R4 RICH Gold/Purple Sapphire SH-RIC004GLD";"Роскошная анальная металлическая пробка имеет элегантный дизайн, плавные изгибы и эргономичную форму. Имеет удобную форму для анальных игр - заостренную вверху и плавно расширяющуюся нижнюю часть с ограничительным основанием для безопасного использования. Игрушку можно нагревать или охлаждать для придания играм более красочных ощущений.  Основание пробки украшает великолепный страз насыщенного синего цвета, который гарантирует Вашему партнеру Ваш открывающийся вид сзади. Длина - 14 см, макс. диаметр - 2,8 см. Упаковка: картонная коробка. Вес игрушки: 141 гр.";2227,50;;7;Shotsmedia;;8714273073631;;http://www.inspiritcompany.ru/userfiles/shop_cat_images/ric004gld.jpg,http://www.inspiritcompany.ru/userfiles/shop_cat_images/ric004gld_1.jpg,http://www.inspiritcompany.ru/userfiles/shop_cat_images/ric004gld_2.jpg
0;00-00009228;00-00015116;SH-RIC004SIL;"Анальная пробка 4,8"" R4 RICH Silver/Purple Sapphire SH-RIC004SIL";"Роскошная анальная металлическая пробка имеет элегантный дизайн, плавные изгибы и эргономичную форму. Имеет удобную форму для анальных игр - заостренную вверху и плавно расширяющуюся нижнюю часть с ограничительным основанием для безопасного использования. Игрушку можно нагревать или охлаждать для придания играм более красочных ощущений.  Основание пробки украшает великолепный страз насыщенного синего цвета, который гарантирует Вашему партнеру Ваш открывающийся вид сзади. Длина - 14 см, макс. диаметр - 2,8 см. Упаковка: картонная коробка. Вес игрушки: 141 гр.";2599,50;;8;Shotsmedia;;8714273073624;;http://www.inspiritcompany.ru/userfiles/shop_cat_images/ric004sil.jpg,http://www.inspiritcompany.ru/userfiles/shop_cat_images/ric004sil_1.jpg,http://www.inspiritcompany.ru/userfiles/shop_cat_images/ric004sil_2.jpg
0;00-00009228;00-00015117;SH-RIC005GLD;"Анальная пробка 4,9"" R5 RICH Gold/Red Sapphire SH-RIC005GLD";"Роскошная анальная металлическая пробка имеет элегантный дизайн, плавные изгибы и эргономичную форму в виде елочки. Имеет удобную форму для анальных игр - заостренную вверху и плавно расширяющуюся нижнюю часть с ограничительным основанием для безопасного использования. Игрушку можно нагревать или охлаждать для придания играм более красочных ощущений.  Основание пробки украшает великолепный страз красного цвета, который гарантирует Вашему партнеру Ваш открывающийся вид сзади. Длина - 14,5 см, макс. диаметр - 3 см. Вес игрушки: 186 гр. Упаковка: картонная коробка.";2599,50;;7;Shotsmedia;;8714273073655;;http://www.inspiritcompany.ru/userfiles/shop_cat_images/ric005gld.jpg,http://www.inspiritcompany.ru/userfiles/shop_cat_images/ric005gld_1.jpg,http://www.inspiritcompany.ru/userfiles/shop_cat_images/ric005gld_2.jpg
0;00-00009228;00-00015118;SH-RIC005SIL;"Анальная пробка 4,9"" R5 RICH Silver/Red Sapphire SH-RIC005SIL";"Роскошная анальная металлическая пробка имеет элегантный дизайн, плавные изгибы и эргономичную форму в виде елочки. Имеет удобную форму для анальных игр - заостренную вверху и плавно расширяющуюся нижнюю часть с ограничительным основанием для безопасного использования. Игрушку можно нагревать или охлаждать для придания играм более красочных ощущений.  Основание пробки украшает великолепный страз красного цвета, который гарантирует Вашему партнеру Ваш открывающийся вид сзади. Длина - 14,5 см, макс. диаметр - 3 см. Вес игрушки: 186 гр. Упаковка: картонная коробка.";2599,50;;5;Shotsmedia;;8714273073648;;http://www.inspiritcompany.ru/userfiles/shop_cat_images/ric005sil.jpg,http://www.inspiritcompany.ru/userfiles/shop_cat_images/ric005sil_1.jpg,http://www.inspiritcompany.ru/userfiles/shop_cat_images/ric005sil_2.jpg
0;00-00009228;00-00016438;SH-RIC010GLD;"Анальная пробка 4.9"" R10 RICH Gold/Purple Sapphire SH-RIC010GLD";"Роскошная анальная металлическая пробка имеет элегантный дизайн, плавные изгибы и эргономичную форму. Имеет удобную форму для анальных игр - заостренную вверху и плавно расширяющуюся нижнюю часть с ограничительным основанием для безопасного использования. Игрушку можно нагревать или охлаждать для придания играм более красочных ощущений.  Основание пробки украшает великолепный страз фиолетового цвета, который гарантирует Вашему партнеру Ваш открывающийся вид сзади. Длина - 14 см, макс. диаметр - 3 см. Упаковка: картонная коробка. Вес игрушки: 236 гр.";2652,50;;8;Shotsmedia;;8714273073754;;http://www.inspiritcompany.ru/userfiles/shop_cat_images/ric010gld_1.jpg,http://www.inspiritcompany.ru/userfiles/shop_cat_images/ric010gld_2.jpg,http://www.inspiritcompany.ru/userfiles/shop_cat_images/ric010gld_3.jpg
0;00-00009228;00-00016439;SH-RIC010SIL;"Анальная пробка 4.9"" R10 RICH Silver/Purple Sapphire SH-RIC010SIL";"Роскошная анальная металлическая пробка имеет элегантный дизайн, плавные изгибы и эргономичную форму. Имеет удобную форму для анальных игр - заостренную вверху и плавно расширяющуюся нижнюю часть с ограничительным основанием для безопасного использования. Игрушку можно нагревать или охлаждать для придания играм более красочных ощущений.  Основание пробки украшает великолепный страз фиолетового цвета, который гарантирует Вашему партнеру Ваш открывающийся вид сзади. Длина - 14 см, макс. диаметр - 3 см. Упаковка: картонная коробка. Вес игрушки: 236 гр.";2652,50;;7;Shotsmedia;;8714273073747;;http://www.inspiritcompany.ru/userfiles/shop_cat_images/ric010sil_3.jpg,http://www.inspiritcompany.ru/userfiles/shop_cat_images/ric010sil-2.jpg,http://www.inspiritcompany.ru/userfiles/shop_cat_images/ric010sil_1.jpg
0;00-00009228;00-00017795;47021-2MM;"Анальная пробка 4х9,5 серебро розовый страз 47021-2MM";"Анальная пробка из металла под серебро с ярким кристаллом  внесет разнообразие в вашу интимную жизнь. Обладает сглаженной  формой, что позволяет обеспечить легкое введение и комфортное длительное ношение.  Снабжена ограничительным основанием для безопасного использования.  Характеристики:  Общая длина 9,5 см, рабочая длина 8,2 см, наибольший диаметр: 4 см., вес 165 гр. Упаковка: индивидуальный тканевый мешочек и коробка.";1166,50;;5;4sexdream;;7930059103793;;http://www.inspiritcompany.ru/userfiles/shop_cat_images/47021-2+.jpg
0;00-00009228;00-00015792;47108-1-MM;"Анальная пробка 8,2 х 3,5см красная с зеленым стразом  47108-1-MM";"Анальная пробка из металла сочного красного цвета с ярким кристаллом  внесет разнообразие в вашу интимную жизнь. Обладает сглаженной  формой, что позволяет обеспечить легкое введение и комфортное длительное ношение.  Снабжена ограничительным основанием для безопасного использования. Характеристики:  Общая длина 8,2 см, рабочая длина 7 см, наибольший диаметр: 3,4 см., вес 95 гр. Упаковка: индивидуальный тканевый мешочек и коробка.";864,00;;10;4sexdream;1;7930059101416;;http://www.inspiritcompany.ru/userfiles/shop_cat_images/47108-1.jpg
